Query	Target	cosine_rescaled
tr|I1S411	tr|L7I4Y4	0.9500719959444328
tr|I1S411	tr|L7IFI2	0.9915238365883565
tr|I1S411	tr|L7HVU3	0.9674948161394461
tr|I1S411	tr|G4MML4	0.9758544602002339
tr|I1S411	tr|G4MX34	0.9907953489754489
tr|I1S411	tr|L7IDN9	0.9598435881096361
tr|I1S411	tr|A0A151V4Q6	0.9755881502250376
tr|I1S411	tr|L7ICN7	0.9919465406626673
tr|I1S411	tr|A4UBM2	0.9608321673084388
tr|I1S411	tr|L7IKT9	0.9885365052424414
tr|I1S411	tr|G4NI07	0.9888017221646461
tr|I1S411	tr|A0A151V4M0	0.9875196179586826
tr|I1S411	tr|L7IJ29	0.9780527197880553
tr|I1S411	tr|G4NJP7	0.9918472530383627
tr|I1S411	tr|Q02039	0.9921802241759589
tr|I1S411	tr|I1VGT7	0.9883320379698736
tr|I1S411	tr|I1VGT8	0.992641177486593
tr|I1S411	tr|G2X4M1	0.9454539672182443
tr|I1S411	tr|H9DUR1	0.9617626865986422
tr|I1S411	tr|G2X9W2	0.9820857711918067
tr|I1S411	tr|G2WWV6	0.9874491478788512
tr|I1S411	tr|A0A0D1DWQ2	0.9857807599111501
tr|I1S411	tr|G0X7E8	0.9909879661074663
tr|I1S411	tr|A0A0D1EAR7	0.9915786893918722
tr|I1S411	tr|A0A0D1BW91	0.983242929591883
tr|I1S411	tr|I2FS85	0.9815096679450893
tr|I1S411	tr|Q4PDL7	0.9858532250070358
tr|I1S411	tr|A0A0D1C8C8	0.9839253256157996
tr|I1S411	tr|Q0TVA4	0.9863634527838281
tr|I1S411	tr|H2E5X4	0.992333750624887
tr|I1S411	tr|C5IAW5	0.9899664860845236
tr|I1S411	tr|Q9C173	0.9888586767658487
tr|I1S411	tr|G2XQ82	0.9714544571921099
tr|I1S411	tr|B0DD66	0.988590496413907
tr|I1S411	tr|A0A2K9YVY7	0.9893909225458393
tr|I1S411	tr|A0A1X7RND5	0.9837012225222977
tr|I1S411	tr|A0A0P1L0F7	0.941222196658098
tr|I1S411	tr|E3QKL1	0.9624705485734419
tr|I1S411	tr|Q6WER3	0.9681659795020681
tr|I1S411	tr|A7E9T8	0.9865441712533255
tr|I1S411	tr|L7NCR0	0.9708111805349194
tr|I1S411	tr|M2TW52	0.9550675207407413
tr|I1S411	tr|N1J904	0.98553900679532
tr|I1S411	tr|N1JK84	0.9648166546729502
tr|I1S411	tr|N1JK93	0.9825113421228183
tr|I1S411	tr|Q14TY3	0.9421946764173792
tr|I1S411	tr|O42719	0.9772693162367654
tr|I1S411	tr|O42720	0.9855324447366972
tr|I1S411	tr|O42830	0.9707061713680399
tr|I1S411	tr|O59937	0.94870362164043
tr|I1S411	tr|O74238	0.9504716134583081
tr|I1S411	tr|O94100	0.9426522880024365
tr|I1S411	tr|O94196	0.9713708150425721
tr|I1S411	tr|P0CY28	0.957360290213941
tr|I1S411	tr|P26215	0.9370404567687454
tr|I1S411	tr|P29138	0.9440249092594989
tr|I1S411	tr|P41749	0.9397888312408537
tr|I1S411	tr|P43070	0.9557983369279122
tr|I1S411	tr|P52751	0.9739507739622607
tr|I1S411	tr|P78608	0.9552994450800922
tr|I1S411	tr|Q00298	0.9488014431287354
tr|I1S411	tr|Q00663	0.9605256048230705
tr|I1S411	tr|Q01905	0.9762542706174396
tr|I1S411	tr|Q0E7H7	0.9682181973577031
tr|I1S411	tr|Q0R411	0.9488818182047218
tr|I1S411	tr|Q0ZJ79	0.9511607689052992
tr|I1S411	tr|Q4G495	0.9499340653992066
tr|I1S411	tr|Q4WMA6	0.9641379871256356
tr|I1S411	tr|Q4WNE1	0.9718307905506662
tr|I1S411	tr|Q5AA09	0.9610310097374691
tr|I1S411	tr|Q5TIP4	0.9505245916763527
tr|I1S411	tr|Q6PQG3	0.9790528342849856
tr|I1S411	tr|Q8J0U4	0.95824495846149
tr|I1S411	tr|Q8J1Y3	0.9585905751802462
tr|I1S411	tr|Q8X1D7	0.9929865680559191
tr|I1S411	tr|Q945T9	0.9721371786094283
tr|I1S411	tr|Q94FS7	0.9908850303355765
tr|I1S411	tr|Q96TN6	0.968199595623835
tr|I1S411	tr|Q99174	0.9623169927021339
tr|I1S411	tr|Q9C4A0	0.9473121719517655
tr|I1S411	tr|Q9HFZ2	0.972507394073218
tr|I1S411	tr|Q9P470	0.9656224576972101
tr|I1S411	tr|Q9UV32	0.9862619801469282
tr|I1S411	tr|V5TFR9	0.9830512161162063
tr|I1S411	tr|W2MG57	0.9603227616909908
tr|I1S411	tr|A0A9Q8PF81	0.9609563957456125
tr|I1S411	NCBI|CBQ70099.1	0.9823177058032209
tr|N1J9M0	tr|A0A0D1CKI0	0.9495575489176916
tr|N1J9M0	tr|A0A5B0N8H2	0.9686459253933236
tr|N1J9M0	NOFIND|Unavailable	0.9797049967326374
tr|N1J9M0	tr|A0A059UDR8	0.9710481960442087
tr|N1J9M0	tr|A0A0D1E5A8	0.9700365261901104
tr|N1J9M0	tr|G2X4U8	0.9742708623524424
tr|N1J9M0	tr|N1JJH4	0.989574356240823
tr|N1J9M0	NCBI|AEK86791.1	0.9753817762514648
tr|N1J9M0	tr|A0A0D1CH44	0.978995477367531
tr|N1J9M0	tr|F9XMT4	0.9676564905823622
tr|N1J9M0	NCBI|AEK86951.1	0.978835243286022
tr|N1J9M0	tr|A0A0A2JB06	0.97191801758905
tr|N1J9M0	sp|A9JX75	0.9913005035796112
tr|N1J9M0	tr|N1PIZ7	0.9732998048502237
tr|N1J9M0	tr|P78737	0.9878560980567628
tr|N1J9M0	NCBI|EXK24251.1	0.9882875167062467
tr|N1J9M0	tr|N1J7E2	0.9892428076352445
tr|N1J9M0	sp|F4RBY2	0.9793579292854171
tr|N1J9M0	NCBI|AGE15681.1	0.990199594104462
tr|N1J9M0	NCBI|AAS66949.1	0.9819157809104414
tr|N1J9M0	tr|G2XA95	0.9444789557600164
tr|N1J9M0	NCBI|AAA80239.2	0.9855500132432471
tr|N1J9M0	tr|N1JJE7	0.9845623130086114
tr|N1J9M0	tr|N1JN67	0.988023018250992
tr|N1J9M0	tr|A0A0A2ILW0	0.9634633745862637
tr|N1J9M0	NCBI|AIW07468.1	0.9887797984421255
tr|N1J9M0	NCBI|ACY39289.1	0.9900783825948445
tr|N1J9M0	tr|N1JFE2	0.9805468046505559
tr|N1J9M0	tr|A0A0A2JY92	0.9782658773556193
tr|N1J9M0	tr|N1JPG4	0.9858041761090883
tr|N1J9M0	tr|A0A0A2JVC2	0.9534706415894527
tr|N1J9M0	tr|A0A0J9WTF1	0.9939122306498449
tr|N1J9M0	NCBI|XP_023455500.1	0.9754650459091607
tr|N1J9M0	tr|E3KHU8	0.9694275459384579
tr|N1J9M0	tr|J5J7Y8	0.9618044678367489
tr|N1J9M0	NCBI|QSV27513.1	0.9870671715591408
tr|N1J9M0	tr|N1J9C5	0.9869895074377809
tr|N1J9M0	tr|A0A0D2YKQ0	0.9940059559196273
tr|N1J9M0	tr|A0A0J9WAR0	0.9881687638376895
tr|N1J9M0	tr|A0A0D1C5E3	0.9912292883921902
tr|N1J9M0	tr|A0A0D2YD41	0.9914476319361564
tr|N1J9M0	NCBI|ALQ80833.1	0.9884807208301509
tr|N1J9M0	NCBI|AGG54055.1	0.9907249488882659
tr|N1J9M0	tr|A0A5B0PKJ8	0.9810301007424209
tr|N1J9M0	NCBI|AGG54052.1	0.9933886804113512
tr|N1J9M0	tr|I1S411	0.9884324049005802
tr|N1J9M0	tr|N1J9M0	0.9999999999999992
tr|N1J9M0	tr|D0NCU6	0.9828295934783707
tr|N1J9M0	sp|D0NFU7	0.9725453156166508
tr|N1J9M0	tr|N1J8Q9	0.9820515142158883
tr|N1J9M0	tr|N1JHK8	0.983171427879517
tr|N1J9M0	tr|A0A1P8YXP4	0.9880082330298846
tr|N1J9M0	NCBI|ALS92799.1	0.9867970512737401
tr|N1J9M0	tr|G4N906	0.9641097472731495
tr|N1J9M0	tr|G4N5S2	0.9440733267328071
tr|N1J9M0	tr|A0A0D1DYI3	0.9358067516713845
tr|N1J9M0	tr|A0A1X7S147	0.968086693010935
tr|N1J9M0	sp|I1S2K3	0.9686459017535304
tr|N1J9M0	tr|G4TDB9	0.9886860123966917
tr|N1J9M0	tr|A0A0L0VYD3	0.961531597962069
tr|N1J9M0	tr|A0A2S4VXZ9	0.9742985978721012
tr|N1J9M0	NCBI|AMS24278.1	0.9659653347902126
tr|N1J9M0	NCBI|AMS24280.1	0.9814905112150579
tr|N1J9M0	tr|N1JJX4	0.9872172517470523
tr|N1J9M0	tr|N1J4T9	0.961868824389412
tr|N1J9M0	NCBI|ALJ53448.1	0.9890099160004846
tr|N1J9M0	tr|A0A8H6H084	0.9901859070512139
tr|N1J9M0	tr|N4UGJ9	0.9926824955534731
tr|N1J9M0	sp|Q2KEJ2	0.9841805109602745
tr|N1J9M0	sp|G5EHQ6	0.9840420545378161
tr|N1J9M0	tr|G5EI71	0.9801105466631995
tr|N1J9M0	sp|G2XDH0	0.9734256741851491
tr|N1J9M0	tr|A0A0D1DMP1	0.9805812077483821
tr|N1J9M0	tr|A0A0D1E6X7	0.9787402432978545
tr|N1J9M0	tr|B0DRA4	0.9863388453051998
tr|N1J9M0	tr|A0A015KJY8	0.9834630439429624
tr|N1J9M0	tr|G4TUH1	0.9516865737535228
tr|N1J9M0	NCBI|AEK82122.1	0.921753255236087
tr|N1J9M0	tr|A0A1P8YXI8	0.9925782041748445
tr|N1J9M0	tr|G4N6R0	0.9806538133091649
tr|N1J9M0	tr|F7J180	0.9774488604632159
tr|N1J9M0	sp|G4MQL4	0.9750953138181366
tr|N1J9M0	tr|A0A0D1BUK8	0.9913657023904099
tr|N1J9M0	tr|A0A0D1DT89	0.9909183654634796
tr|N1J9M0	tr|A0A0D1DP22	0.9892728608563515
tr|N1J9M0	tr|A0A0D1DPZ4	0.9735322613144607
tr|N1J9M0	tr|A0A0D1DPX0	0.9351970016374588
tr|N1J9M0	sp|N1JJ94	0.9941994492234232
tr|N1J9M0	tr|A0A656KNW6	0.9857425809635759
tr|N1J9M0	tr|A0A5B0N367	0.9746830221681047
tr|N1J9M0	sp|A0A063CBJ7	0.9911833947456465
tr|N1J9M0	tr|A0A5B0LLJ5	0.9699645708067632
tr|N1J9M0	tr|L8WQP7	0.9828424098239312
tr|N1J9M0	sp|A0A2H5RJD4	0.966066412385068
tr|N1J9M0	NCBI|AEK86767.1	0.9796918958549654
tr|N1J9M0	NCBI|AEK86830.1	0.9816426524787025
tr|N1J9M0	NCBI|AEK86821.1	0.9725423244388781
tr|N1J9M0	sp|N4VG36	0.97314178492657
tr|N1J9M0	NCBI|AIZ11404.1	0.9862830640608897
tr|N1J9M0	tr|A0A5J6DDN9	0.992858309116552
tr|N1J9M0	NCBI|6SGO	0.979002671256716
tr|N1J9M0	NCBI|AQA29283.1	0.9663047040663215
tr|N1J9M0	sp|P0CU91	0.9771474346000903
tr|N1J9M0	sp|A0A411NN20	0.9690122287075308
tr|N1J9M0	sp|G1FR37	0.9690977833872845
tr|N1J9M0	tr|O42718	0.9685015193999272
tr|N1J9M0	sp|P0CY26	0.9551701347385303
tr|N1J9M0	sp|P0CY27	0.9553223931920096
tr|N1J9M0	sp|P0DJ06	0.9543726132772637
tr|N1J9M0	tr|M1WHN8	0.9508436549148254
tr|N1J9M0	sp|Q8TGB8	0.9482309694315935
tr|N1J9M0	sp|G4MPQ7	0.9416604209955474
tr|N1J9M0	NCBI|BAB32923.1	0.9463633786964332
tr|N1J9M0	NCBI|XP_007692327.1	0.9496585121563347
tr|N1J9M0	tr|Q2MV46	0.9772030892702188
tr|N1J9M0	tr|Q6R661	0.9800463606813425
tr|N1J9M0	tr|Q2MV43	0.9871046633941081
tr|N1J9M0	tr|Q2MV49	0.9816366666684418
tr|N1J9M0	tr|A0A1B2CW89	0.9642077278806235
tr|N1J9M0	tr|A0A1B2CW13	0.9785614927375947
tr|N1J9M0	tr|Q334H6	0.991126994413842
tr|N1J9M0	tr|E3KGM7	0.9815582063576189
tr|N1J9M0	tr|A0A5B0MRS6	0.9874152186192322
tr|N1J9M0	gi|KNE96524.1	0.989410008190865
tr|N1J9M0	tr|A0A142KWI6	0.9751175089896678
tr|N1J9M0	gi|POW04470.1	0.9875795674805987
tr|N1J9M0	tr|Q09QS2	0.9746758423567647
tr|N1J9M0	tr|N1JGD1	0.9897261272208161
tr|N1J9M0	tr|N1JFM8	0.9928742016534451
tr|N1J9M0	tr|A0A1L5JEG4	0.9944082625187103
tr|N1J9M0	tr|P22287	0.9834288810604063
tr|N1J9M0	tr|Q00363	0.976844452902251
tr|N1J9M0	tr|Q5VB04	0.9919571642539391
tr|N1J9M0	tr|Q8NID8	0.985573617268613
tr|N1J9M0	tr|A0A023UJQ9	0.9923267767149927
tr|N1J9M0	tr|B3VBK9	0.9667521832841541
tr|N1J9M0	tr|Q00365	0.9930200129043399
tr|N1J9M0	tr|Q00364	0.9907661248066788
tr|N1J9M0	tr|Q9P407	0.993629819251955
tr|N1J9M0	tr|Q9P408	0.9870944746256817
tr|N1J9M0	tr|A4F4L2	0.9914226095551268
tr|N1J9M0	tr|E5A6Z5	0.9910057486263089
tr|N1J9M0	tr|Q258K5	0.9904689973575772
tr|N1J9M0	tr|E4ZT77	0.9906172677488034
tr|N1J9M0	tr|Q2A0P0	0.9931756321483785
tr|N1J9M0	tr|Q2A0P1	0.9899164590828943
tr|N1J9M0	tr|Q709D8	0.991947013054318
tr|N1J9M0	tr|D0U2C8	0.9903387553204194
tr|N1J9M0	tr|A0A0J9W9U9	0.9933521763121436
tr|N1J9M0	tr|C0LT61	0.9957266302371758
tr|N1J9M0	tr|C9WMG9	0.9889251675892049
tr|N1J9M0	tr|C9WMH0	0.9868423146995259
tr|N1J9M0	tr|C1KJG7	0.977633553581366
tr|N1J9M0	tr|B9A9V1	0.9858252952328423
tr|N1J9M0	tr|R9RX08	0.9926242742270772
tr|N1J9M0	tr|G5EHH0	0.9903267825018531
tr|N1J9M0	tr|G5EI08	0.9870781461718895
tr|N1J9M0	tr|G5EI20	0.991910303812269
tr|N1J9M0	tr|G5EHI7	0.9844755991832834
tr|N1J9M0	tr|L7IBA8	0.9930481161569451
tr|N1J9M0	tr|A0A4P7N932	0.9956046049517098
tr|N1J9M0	tr|L7J571	0.979191061760838
tr|N1J9M0	tr|C4B8B8	0.9930675345666041
tr|N1J9M0	tr|G5EI17	0.9877952986424928
tr|N1J9M0	tr|L7I7K3	0.9877838780962629
tr|N1J9M0	tr|L7HR07	0.9885854292945666
tr|N1J9M0	tr|A0A0A7DLN4	0.9823427366547106
tr|N1J9M0	tr|A0A0A7DM22	0.96686245231996
tr|N1J9M0	tr|L7I4Y4	0.9512725414723666
tr|N1J9M0	tr|L7IFI2	0.9879026927504714
tr|N1J9M0	tr|L7HVU3	0.966636579405954
tr|N1J9M0	tr|G4MML4	0.9693397392304398
tr|N1J9M0	tr|G4MX34	0.9879535154898509
tr|N1J9M0	tr|L7IDN9	0.9582581883532506
tr|N1J9M0	tr|A0A151V4Q6	0.9749507465246834
tr|N1J9M0	tr|L7ICN7	0.990282354039957
tr|N1J9M0	tr|A4UBM2	0.9579039900829213
tr|N1J9M0	tr|L7IKT9	0.9897074210046584
tr|N1J9M0	tr|G4NI07	0.9874175514263147
tr|N1J9M0	tr|A0A151V4M0	0.9812440521680701
tr|N1J9M0	tr|L7IJ29	0.9764107936177586
tr|N1J9M0	tr|G4NJP7	0.9839649076331682
tr|N1J9M0	tr|Q02039	0.9911429774297951
tr|N1J9M0	tr|I1VGT7	0.9939561354201457
tr|N1J9M0	tr|I1VGT8	0.9894779114284608
tr|N1J9M0	tr|G2X4M1	0.9388018393129709
tr|N1J9M0	tr|H9DUR1	0.958484286200719
tr|N1J9M0	tr|G2X9W2	0.9694567351614836
tr|N1J9M0	tr|G2WWV6	0.9893264398673834
tr|N1J9M0	tr|A0A0D1DWQ2	0.9811448431832663
tr|N1J9M0	tr|G0X7E8	0.9895544543858587
tr|N1J9M0	tr|A0A0D1EAR7	0.9841919074525004
tr|N1J9M0	tr|A0A0D1BW91	0.9807146074981918
tr|N1J9M0	tr|I2FS85	0.9823511965930887
tr|N1J9M0	tr|Q4PDL7	0.9805351614094873
tr|N1J9M0	tr|A0A0D1C8C8	0.9746126245355692
tr|N1J9M0	tr|Q0TVA4	0.9862513817655155
tr|N1J9M0	tr|H2E5X4	0.9915857239637939
tr|N1J9M0	tr|C5IAW5	0.9898325020816976
tr|N1J9M0	tr|Q9C173	0.9913905191660339
tr|N1J9M0	tr|G2XQ82	0.9737748036175412
tr|N1J9M0	tr|B0DD66	0.9795697949633511
tr|N1J9M0	tr|A0A2K9YVY7	0.9880733492635386
tr|N1J9M0	tr|A0A1X7RND5	0.9914720346487809
tr|N1J9M0	tr|A0A0P1L0F7	0.9218110928638652
tr|N1J9M0	tr|E3QKL1	0.9583140309692915
tr|N1J9M0	tr|Q6WER3	0.9616160274640846
tr|N1J9M0	tr|A7E9T8	0.9857342382806793
tr|N1J9M0	tr|L7NCR0	0.9736266437946347
tr|N1J9M0	tr|M2TW52	0.95014945226362
tr|N1J9M0	tr|N1J904	0.9880283397221908
tr|N1J9M0	tr|N1JK84	0.9605409310673746
tr|N1J9M0	tr|N1JK93	0.9853651280403157
tr|N1J9M0	tr|Q14TY3	0.942268492753162
tr|N1J9M0	tr|O42719	0.9701347526992342
tr|N1J9M0	tr|O42720	0.9821175000298924
tr|N1J9M0	tr|O42830	0.9667049285041843
tr|N1J9M0	tr|O59937	0.944662211986899
tr|N1J9M0	tr|O74238	0.9515156014087841
tr|N1J9M0	tr|O94100	0.9407916141937629
tr|N1J9M0	tr|O94196	0.9663420540076192
tr|N1J9M0	tr|P0CY28	0.9553992940950427
tr|N1J9M0	tr|P26215	0.936489698655067
tr|N1J9M0	tr|P29138	0.9373185583816102
tr|N1J9M0	tr|P41749	0.9391844672382322
tr|N1J9M0	tr|P43070	0.9516161492347807
tr|N1J9M0	tr|P52751	0.9693900541946971
tr|N1J9M0	tr|P78608	0.9534306339776458
tr|N1J9M0	tr|Q00298	0.9450423249173977
tr|N1J9M0	tr|Q00663	0.9582279104517223
tr|N1J9M0	tr|Q01905	0.975751928805795
tr|N1J9M0	tr|Q0E7H7	0.9715942905103767
tr|N1J9M0	tr|Q0R411	0.9495068157002697
tr|N1J9M0	tr|Q0ZJ79	0.9498220814985268
tr|N1J9M0	tr|Q4G495	0.9488390942181149
tr|N1J9M0	tr|Q4WMA6	0.9578467722406357
tr|N1J9M0	tr|Q4WNE1	0.9655231941162914
tr|N1J9M0	tr|Q5AA09	0.955702786348769
tr|N1J9M0	tr|Q5TIP4	0.9462916024300498
tr|N1J9M0	tr|Q6PQG3	0.9684325085700832
tr|N1J9M0	tr|Q8J0U4	0.958353620122255
tr|N1J9M0	tr|Q8J1Y3	0.9568698053790415
tr|N1J9M0	tr|Q8X1D7	0.990638319866234
tr|N1J9M0	tr|Q945T9	0.9651039216203744
tr|N1J9M0	tr|Q94FS7	0.9865321345115319
tr|N1J9M0	tr|Q96TN6	0.9586570823241223
tr|N1J9M0	tr|Q99174	0.9569449125631796
tr|N1J9M0	tr|Q9C4A0	0.9453141255555731
tr|N1J9M0	tr|Q9HFZ2	0.9661754138998415
tr|N1J9M0	tr|Q9P470	0.9558258587572953
tr|N1J9M0	tr|Q9UV32	0.9912199155858752
tr|N1J9M0	tr|V5TFR9	0.986472372219165
tr|N1J9M0	tr|W2MG57	0.9561896330498038
tr|N1J9M0	tr|A0A9Q8PF81	0.9557660146204833
tr|N1J9M0	NCBI|CBQ70099.1	0.9805150754132043
tr|D0NCU6	tr|A0A0D1CKI0	0.9572281986722851
tr|D0NCU6	tr|A0A5B0N8H2	0.9717372867064685
tr|D0NCU6	NOFIND|Unavailable	0.9814727619503453
tr|D0NCU6	tr|A0A059UDR8	0.9734475552422555
tr|D0NCU6	tr|A0A0D1E5A8	0.9784599052856667
tr|D0NCU6	tr|G2X4U8	0.9769272519987071
tr|D0NCU6	tr|N1JJH4	0.9805440683389641
tr|D0NCU6	NCBI|AEK86791.1	0.9801884953216107
tr|D0NCU6	tr|A0A0D1CH44	0.9769369511130453
tr|D0NCU6	tr|F9XMT4	0.9711808855797651
tr|D0NCU6	NCBI|AEK86951.1	0.9881221798410679
tr|D0NCU6	tr|A0A0A2JB06	0.9775682978110796
tr|D0NCU6	sp|A9JX75	0.9849224685050423
tr|D0NCU6	tr|N1PIZ7	0.986901337730185
tr|D0NCU6	tr|P78737	0.9761034407744882
tr|D0NCU6	NCBI|EXK24251.1	0.9795462957206176
tr|D0NCU6	tr|N1J7E2	0.9864183856802282
tr|D0NCU6	sp|F4RBY2	0.9874839375690267
tr|D0NCU6	NCBI|AGE15681.1	0.9820202785674023
tr|D0NCU6	NCBI|AAS66949.1	0.980920530228782
tr|D0NCU6	tr|G2XA95	0.9552119060258797
tr|D0NCU6	NCBI|AAA80239.2	0.976079219339513
tr|D0NCU6	tr|N1JJE7	0.9847376276435367
tr|D0NCU6	tr|N1JN67	0.9822359361776402
tr|D0NCU6	tr|A0A0A2ILW0	0.9678264144014544
tr|D0NCU6	NCBI|AIW07468.1	0.9841902501378981
tr|D0NCU6	NCBI|ACY39289.1	0.9824126621206813
tr|D0NCU6	tr|N1JFE2	0.9826495882813288
tr|D0NCU6	tr|A0A0A2JY92	0.9841465551392266
tr|D0NCU6	tr|N1JPG4	0.9791358747748069
tr|D0NCU6	tr|A0A0A2JVC2	0.9601082574549796
tr|D0NCU6	tr|A0A0J9WTF1	0.9894799133384251
tr|D0NCU6	NCBI|XP_023455500.1	0.9874577755579497
tr|D0NCU6	tr|E3KHU8	0.9726584801946219
tr|D0NCU6	tr|J5J7Y8	0.9707147577307208
tr|D0NCU6	NCBI|QSV27513.1	0.9810601145558641
tr|D0NCU6	tr|N1J9C5	0.9828670238433341
tr|D0NCU6	tr|A0A0D2YKQ0	0.9813637969042185
tr|D0NCU6	tr|A0A0J9WAR0	0.9896270050057424
tr|D0NCU6	tr|A0A0D1C5E3	0.9903918888495109
tr|D0NCU6	tr|A0A0D2YD41	0.9874948371511947
tr|D0NCU6	NCBI|ALQ80833.1	0.984568478826946
tr|D0NCU6	NCBI|AGG54055.1	0.9849361216156167
tr|D0NCU6	tr|A0A5B0PKJ8	0.9866535181625409
tr|D0NCU6	NCBI|AGG54052.1	0.980111021806726
tr|D0NCU6	tr|I1S411	0.98887273471267
tr|D0NCU6	tr|N1J9M0	0.9828295934783707
tr|D0NCU6	tr|D0NCU6	0.9999999999999992
tr|D0NCU6	sp|D0NFU7	0.982471266092739
tr|D0NCU6	tr|N1J8Q9	0.9833761935208181
tr|D0NCU6	tr|N1JHK8	0.9822096221220615
tr|D0NCU6	tr|A0A1P8YXP4	0.9778860541274174
tr|D0NCU6	NCBI|ALS92799.1	0.9873874976041389
tr|D0NCU6	tr|G4N906	0.9693651372865465
tr|D0NCU6	tr|G4N5S2	0.9550631515399943
tr|D0NCU6	tr|A0A0D1DYI3	0.9447005742324387
tr|D0NCU6	tr|A0A1X7S147	0.971439705610968
tr|D0NCU6	sp|I1S2K3	0.9642331417806423
tr|D0NCU6	tr|G4TDB9	0.9839410773279625
tr|D0NCU6	tr|A0A0L0VYD3	0.9676348707049158
tr|D0NCU6	tr|A0A2S4VXZ9	0.9766659125202248
tr|D0NCU6	NCBI|AMS24278.1	0.9740982491527294
tr|D0NCU6	NCBI|AMS24280.1	0.990360481316599
tr|D0NCU6	tr|N1JJX4	0.9858110615943529
tr|D0NCU6	tr|N1J4T9	0.964648462299741
tr|D0NCU6	NCBI|ALJ53448.1	0.9866662878935359
tr|D0NCU6	tr|A0A8H6H084	0.981628928688272
tr|D0NCU6	tr|N4UGJ9	0.9810180502639205
tr|D0NCU6	sp|Q2KEJ2	0.9853515828249805
tr|D0NCU6	sp|G5EHQ6	0.983790215488176
tr|D0NCU6	tr|G5EI71	0.9751368237179365
tr|D0NCU6	sp|G2XDH0	0.977297245305328
tr|D0NCU6	tr|A0A0D1DMP1	0.9762524861874297
tr|D0NCU6	tr|A0A0D1E6X7	0.9812169921015006
tr|D0NCU6	tr|B0DRA4	0.9863559820758542
tr|D0NCU6	tr|A0A015KJY8	0.9854079175500675
tr|D0NCU6	tr|G4TUH1	0.9564966586240935
tr|D0NCU6	NCBI|AEK82122.1	0.9262055764468461
tr|D0NCU6	tr|A0A1P8YXI8	0.9847363496023156
tr|D0NCU6	tr|G4N6R0	0.9780440822212028
tr|D0NCU6	tr|F7J180	0.9759353548958734
tr|D0NCU6	sp|G4MQL4	0.9733654653116559
tr|D0NCU6	tr|A0A0D1BUK8	0.9866246127619006
tr|D0NCU6	tr|A0A0D1DT89	0.9887531978479732
tr|D0NCU6	tr|A0A0D1DP22	0.9878041630852381
tr|D0NCU6	tr|A0A0D1DPZ4	0.975754591082622
tr|D0NCU6	tr|A0A0D1DPX0	0.9420490366989229
tr|D0NCU6	sp|N1JJ94	0.985261298588153
tr|D0NCU6	tr|A0A656KNW6	0.9859274277240055
tr|D0NCU6	tr|A0A5B0N367	0.9747942528681344
tr|D0NCU6	sp|A0A063CBJ7	0.9877753065681454
tr|D0NCU6	tr|A0A5B0LLJ5	0.9737507415693191
tr|D0NCU6	tr|L8WQP7	0.9837969089021203
tr|D0NCU6	sp|A0A2H5RJD4	0.9729106876691418
tr|D0NCU6	NCBI|AEK86767.1	0.9818637442941246
tr|D0NCU6	NCBI|AEK86830.1	0.9829211716257416
tr|D0NCU6	NCBI|AEK86821.1	0.9774158870196954
tr|D0NCU6	sp|N4VG36	0.9706544962291371
tr|D0NCU6	NCBI|AIZ11404.1	0.9872876568617027
tr|D0NCU6	tr|A0A5J6DDN9	0.9859232306820979
tr|D0NCU6	NCBI|6SGO	0.984659164580016
tr|D0NCU6	NCBI|AQA29283.1	0.9728281611038359
tr|D0NCU6	sp|P0CU91	0.9879746273119513
tr|D0NCU6	sp|A0A411NN20	0.9802306320316225
tr|D0NCU6	sp|G1FR37	0.9771278496904494
tr|D0NCU6	tr|O42718	0.9728120098362714
tr|D0NCU6	sp|P0CY26	0.9579018826136949
tr|D0NCU6	sp|P0CY27	0.957995140770555
tr|D0NCU6	sp|P0DJ06	0.9571886989894602
tr|D0NCU6	tr|M1WHN8	0.9581738184522034
tr|D0NCU6	sp|Q8TGB8	0.952827228792589
tr|D0NCU6	sp|G4MPQ7	0.9507400926104783
tr|D0NCU6	NCBI|BAB32923.1	0.9529746965822569
tr|D0NCU6	NCBI|XP_007692327.1	0.9564336762918537
tr|D0NCU6	tr|Q2MV46	0.985600085765243
tr|D0NCU6	tr|Q6R661	0.9809864050917327
tr|D0NCU6	tr|Q2MV43	0.983918715921658
tr|D0NCU6	tr|Q2MV49	0.9884439400629875
tr|D0NCU6	tr|A0A1B2CW89	0.976222290536277
tr|D0NCU6	tr|A0A1B2CW13	0.9858020554135436
tr|D0NCU6	tr|Q334H6	0.9857911503918022
tr|D0NCU6	tr|E3KGM7	0.9827486099554943
tr|D0NCU6	tr|A0A5B0MRS6	0.9862982883274314
tr|D0NCU6	gi|KNE96524.1	0.9888296736942558
tr|D0NCU6	tr|A0A142KWI6	0.9812040633869381
tr|D0NCU6	gi|POW04470.1	0.9919001858906934
tr|D0NCU6	tr|Q09QS2	0.9851564184287818
tr|D0NCU6	tr|N1JGD1	0.9859161995665535
tr|D0NCU6	tr|N1JFM8	0.9807642534821078
tr|D0NCU6	tr|A0A1L5JEG4	0.9858997121187831
tr|D0NCU6	tr|P22287	0.986817404349901
tr|D0NCU6	tr|Q00363	0.9871431194228024
tr|D0NCU6	tr|Q5VB04	0.9843365793824419
tr|D0NCU6	tr|Q8NID8	0.988914554928503
