Query	Target	euclidean_distance
NCBI|AGG54052.1	tr|Q2A0P0	2.0401295442168954
NCBI|AGG54052.1	tr|Q2A0P1	2.762487888207755
NCBI|AGG54052.1	tr|Q709D8	2.137170630851814
NCBI|AGG54052.1	tr|D0U2C8	2.6011615996186874
NCBI|AGG54052.1	tr|A0A0J9W9U9	2.1904397351063016
NCBI|AGG54052.1	tr|C0LT61	1.938928038244432
NCBI|AGG54052.1	tr|C9WMG9	2.643501893542115
NCBI|AGG54052.1	tr|C9WMH0	3.4397859583673065
NCBI|AGG54052.1	tr|C1KJG7	4.3265039869070545
NCBI|AGG54052.1	tr|B9A9V1	3.2414773061762308
NCBI|AGG54052.1	tr|R9RX08	2.405689770152531
NCBI|AGG54052.1	tr|G5EHH0	2.5663618743220438
NCBI|AGG54052.1	tr|G5EI08	3.3026373248070056
NCBI|AGG54052.1	tr|G5EI20	2.4067425534719984
NCBI|AGG54052.1	tr|G5EHI7	3.548533507147704
NCBI|AGG54052.1	tr|L7IBA8	1.7004113104112166
NCBI|AGG54052.1	tr|A0A4P7N932	2.0486049865541194
NCBI|AGG54052.1	tr|L7J571	4.404993356558777
NCBI|AGG54052.1	tr|C4B8B8	1.7820443997663495
NCBI|AGG54052.1	tr|G5EI17	3.0504073662729887
NCBI|AGG54052.1	tr|L7I7K3	3.1973067274445075
NCBI|AGG54052.1	tr|L7HR07	3.3291341397943692
NCBI|AGG54052.1	tr|A0A0A7DLN4	3.9086355700265614
NCBI|AGG54052.1	tr|A0A0A7DM22	5.043950688901519
NCBI|AGG54052.1	tr|L7I4Y4	6.339408047885886
NCBI|AGG54052.1	tr|L7IFI2	3.2091385833642025
NCBI|AGG54052.1	tr|L7HVU3	5.251431261468801
NCBI|AGG54052.1	tr|G4MML4	5.015335774334467
NCBI|AGG54052.1	tr|G4MX34	2.4951927810641363
NCBI|AGG54052.1	tr|L7IDN9	5.812322195331243
NCBI|AGG54052.1	tr|A0A151V4Q6	4.78520571141308
NCBI|AGG54052.1	tr|L7ICN7	2.594746261401807
NCBI|AGG54052.1	tr|A4UBM2	4.988416808111056
NCBI|AGG54052.1	tr|L7IKT9	2.03641925922502
NCBI|AGG54052.1	tr|G4NI07	2.595669443726727
NCBI|AGG54052.1	tr|A0A151V4M0	4.023185695590563
NCBI|AGG54052.1	tr|L7IJ29	3.7018507047294515
NCBI|AGG54052.1	tr|G4NJP7	3.573076837776143
NCBI|AGG54052.1	tr|Q02039	2.2568479420843617
NCBI|AGG54052.1	tr|I1VGT7	1.9751375712625108
NCBI|AGG54052.1	tr|I1VGT8	2.352878313225462
NCBI|AGG54052.1	tr|G2X4M1	6.897736838098124
NCBI|AGG54052.1	tr|H9DUR1	5.8570155195966676
NCBI|AGG54052.1	tr|G2X9W2	4.549817919537033
NCBI|AGG54052.1	tr|G2WWV6	3.187889574094832
NCBI|AGG54052.1	tr|A0A0D1DWQ2	3.495871973739024
NCBI|AGG54052.1	tr|G0X7E8	2.622412697346603
NCBI|AGG54052.1	tr|A0A0D1EAR7	3.6008216945134888
NCBI|AGG54052.1	tr|A0A0D1BW91	3.6761266557849432
NCBI|AGG54052.1	tr|I2FS85	3.4114775751423045
NCBI|AGG54052.1	tr|Q4PDL7	3.842932235419454
NCBI|AGG54052.1	tr|A0A0D1C8C8	4.348634994346011
NCBI|AGG54052.1	tr|Q0TVA4	3.0984291379764937
NCBI|AGG54052.1	tr|H2E5X4	2.0523541450762464
NCBI|AGG54052.1	tr|C5IAW5	2.505170666355354
NCBI|AGG54052.1	tr|Q9C173	2.7385150278921095
NCBI|AGG54052.1	tr|G2XQ82	4.7166379641848035
NCBI|AGG54052.1	tr|B0DD66	4.083224156712388
NCBI|AGG54052.1	tr|A0A2K9YVY7	2.796721556557654
NCBI|AGG54052.1	tr|A0A1X7RND5	3.2715482545990584
NCBI|AGG54052.1	tr|A0A0P1L0F7	7.4254347643070515
NCBI|AGG54052.1	tr|E3QKL1	5.892565011313891
NCBI|AGG54052.1	tr|Q6WER3	5.62063026556552
NCBI|AGG54052.1	tr|A7E9T8	3.213545732496224
NCBI|AGG54052.1	tr|L7NCR0	4.731230052906441
NCBI|AGG54052.1	tr|M2TW52	6.325607271939337
NCBI|AGG54052.1	tr|N1J904	3.035813758050249
NCBI|AGG54052.1	tr|N1JK84	5.735115256037157
NCBI|AGG54052.1	tr|N1JK93	3.614151583322225
NCBI|AGG54052.1	tr|Q14TY3	6.869465514497258
NCBI|AGG54052.1	tr|O42719	4.9713143389579555
NCBI|AGG54052.1	tr|O42720	3.9493929055948893
NCBI|AGG54052.1	tr|O42830	5.118926525008653
NCBI|AGG54052.1	tr|O59937	6.605064696279961
NCBI|AGG54052.1	tr|O74238	6.313717184200976
NCBI|AGG54052.1	tr|O94100	6.9528256229296
NCBI|AGG54052.1	tr|O94196	5.329366645941352
NCBI|AGG54052.1	tr|P0CY28	6.070962596171396
NCBI|AGG54052.1	tr|P26215	7.2026046196780396
NCBI|AGG54052.1	tr|P29138	7.084681884776604
NCBI|AGG54052.1	tr|P41749	7.047781163217684
NCBI|AGG54052.1	tr|P43070	6.332429322523355
NCBI|AGG54052.1	tr|P52751	4.893894558565696
NCBI|AGG54052.1	tr|P78608	6.255995784397564
NCBI|AGG54052.1	tr|Q00298	6.730323855760388
NCBI|AGG54052.1	tr|Q00663	5.927139130047356
NCBI|AGG54052.1	tr|Q01905	4.58041547386841
NCBI|AGG54052.1	tr|Q0E7H7	4.9176202632070405
NCBI|AGG54052.1	tr|Q0R411	6.458479289470572
NCBI|AGG54052.1	tr|Q0ZJ79	6.426176730571965
NCBI|AGG54052.1	tr|Q4G495	6.509240177833166
NCBI|AGG54052.1	tr|Q4WMA6	5.902266640452418
NCBI|AGG54052.1	tr|Q4WNE1	5.260744047754969
NCBI|AGG54052.1	tr|Q5AA09	5.907872363766942
NCBI|AGG54052.1	tr|Q5TIP4	6.644352436236507
NCBI|AGG54052.1	tr|Q6PQG3	4.96672494637944
NCBI|AGG54052.1	tr|Q8J0U4	5.899421235737419
NCBI|AGG54052.1	tr|Q8J1Y3	5.929519036508009
NCBI|AGG54052.1	tr|Q8X1D7	2.375343532400644
NCBI|AGG54052.1	tr|Q945T9	5.3925789923686525
NCBI|AGG54052.1	tr|Q94FS7	3.366255043871045
NCBI|AGG54052.1	tr|Q96TN6	5.736094040393245
NCBI|AGG54052.1	tr|Q99174	6.02119692158852
NCBI|AGG54052.1	tr|Q9C4A0	6.719328931825507
NCBI|AGG54052.1	tr|Q9HFZ2	5.299775701451313
NCBI|AGG54052.1	tr|Q9P470	5.8675786097586995
NCBI|AGG54052.1	tr|Q9UV32	2.2270751135326363
NCBI|AGG54052.1	tr|V5TFR9	2.590372433944864
NCBI|AGG54052.1	tr|W2MG57	5.89734873275043
NCBI|AGG54052.1	tr|A0A9Q8PF81	5.99237296661698
NCBI|AGG54052.1	NCBI|CBQ70099.1	3.6382711208938434
tr|I1S411	tr|A0A0D1CKI0	4.793216417750327
tr|I1S411	tr|A0A5B0N8H2	4.413623439356899
tr|I1S411	NOFIND|Unavailable	3.3322485335632996
tr|I1S411	tr|A0A059UDR8	3.87167095754068
tr|I1S411	tr|A0A0D1E5A8	3.403508202735654
tr|I1S411	tr|G2X4U8	3.8438143597792704
tr|I1S411	tr|N1JJH4	3.242037176514353
tr|I1S411	NCBI|AEK86791.1	3.6178123579482624
tr|I1S411	tr|A0A0D1CH44	3.6205073292837193
tr|I1S411	tr|F9XMT4	4.329628434390162
tr|I1S411	NCBI|AEK86951.1	3.2230097960278856
tr|I1S411	tr|A0A0A2JB06	3.93802468392353
tr|I1S411	sp|A9JX75	2.166452588428439
tr|I1S411	tr|N1PIZ7	3.0303313149107804
tr|I1S411	tr|P78737	2.750791952061569
tr|I1S411	NCBI|EXK24251.1	2.700674630709103
tr|I1S411	tr|N1J7E2	2.888503446029171
tr|I1S411	sp|F4RBY2	3.0063518255399067
tr|I1S411	NCBI|AGE15681.1	2.4335353142575253
tr|I1S411	NCBI|AAS66949.1	3.5015175414792807
tr|I1S411	tr|G2XA95	5.507607512625034
tr|I1S411	NCBI|AAA80239.2	3.13875169564565
tr|I1S411	tr|N1JJE7	3.070816423247565
tr|I1S411	tr|N1JN67	3.260805855197922
tr|I1S411	tr|A0A0A2ILW0	4.419295803560496
tr|I1S411	NCBI|AIW07468.1	2.7033013173925267
tr|I1S411	NCBI|ACY39289.1	2.598461306717613
tr|I1S411	tr|N1JFE2	3.5746053073984942
tr|I1S411	tr|A0A0A2JY92	3.416556648826234
tr|I1S411	tr|N1JPG4	3.2676883203730904
tr|I1S411	tr|A0A0A2JVC2	5.12783456721063
tr|I1S411	tr|A0A0J9WTF1	1.9557118520794483
tr|I1S411	NCBI|XP_023455500.1	2.9817871892744607
tr|I1S411	tr|E3KHU8	4.338104568763277
tr|I1S411	tr|J5J7Y8	4.568130158382451
tr|I1S411	NCBI|QSV27513.1	3.2842349716931842
tr|I1S411	tr|N1J9C5	3.177873592915086
tr|I1S411	tr|A0A0D2YKQ0	2.660866211708913
tr|I1S411	tr|A0A0J9WAR0	2.4886654587735775
tr|I1S411	tr|A0A0D1C5E3	2.380188554881801
tr|I1S411	tr|A0A0D2YD41	2.379245787868416
tr|I1S411	NCBI|ALQ80833.1	3.1741338285882055
tr|I1S411	NCBI|AGG54055.1	2.507093430691377
tr|I1S411	tr|A0A5B0PKJ8	3.2803368050279165
tr|I1S411	NCBI|AGG54052.1	2.9200616960186028
tr|I1S411	tr|I1S411	0.0
tr|I1S411	tr|N1J9M0	2.6513935385035317
tr|I1S411	tr|D0NCU6	2.599896193885122
tr|I1S411	sp|D0NFU7	3.3271331368115327
tr|I1S411	tr|N1J8Q9	3.299311717584072
tr|I1S411	tr|N1JHK8	3.378546060478701
tr|I1S411	tr|A0A1P8YXP4	3.417484439802327
tr|I1S411	NCBI|ALS92799.1	2.90982769832141
tr|I1S411	tr|G4N906	4.452741147320614
tr|I1S411	tr|G4N5S2	5.13843617720136
tr|I1S411	tr|A0A0D1DYI3	5.600263877896187
tr|I1S411	tr|A0A1X7S147	4.191551831910146
tr|I1S411	sp|I1S2K3	4.644238461835297
tr|I1S411	tr|G4TDB9	2.28636794948011
tr|I1S411	tr|A0A0L0VYD3	4.8120001934706265
tr|I1S411	tr|A0A2S4VXZ9	3.3443371070313175
tr|I1S411	NCBI|AMS24278.1	4.366880299285445
tr|I1S411	NCBI|AMS24280.1	2.7128492606609917
tr|I1S411	tr|N1JJX4	3.0931617038430472
tr|I1S411	tr|N1J4T9	4.494523670999338
tr|I1S411	NCBI|ALJ53448.1	2.698856675075746
tr|I1S411	tr|A0A8H6H084	3.122443047336123
tr|I1S411	tr|N4UGJ9	2.9216882956093584
tr|I1S411	sp|Q2KEJ2	2.2432761917006503
tr|I1S411	sp|G5EHQ6	2.150399748590975
tr|I1S411	tr|G5EI71	3.517580151669915
tr|I1S411	sp|G2XDH0	3.0487726514140325
tr|I1S411	tr|A0A0D1DMP1	2.859496244884559
tr|I1S411	tr|A0A0D1E6X7	3.1175113979989906
tr|I1S411	tr|B0DRA4	2.4574156857148868
tr|I1S411	tr|A0A015KJY8	3.2940747090192946
tr|I1S411	tr|G4TUH1	4.768964562286349
tr|I1S411	NCBI|AEK82122.1	6.568587296124527
tr|I1S411	tr|A0A1P8YXI8	2.8559186215623678
tr|I1S411	tr|G4N6R0	3.532242734816064
tr|I1S411	tr|F7J180	3.690523709537986
tr|I1S411	sp|G4MQL4	4.057145940597274
tr|I1S411	tr|A0A0D1BUK8	2.4082545386768315
tr|I1S411	tr|A0A0D1DT89	2.214006694755515
tr|I1S411	tr|A0A0D1DP22	2.123164262893788
tr|I1S411	tr|A0A0D1DPZ4	3.2632456633421913
tr|I1S411	tr|A0A0D1DPX0	5.731596443436349
tr|I1S411	sp|N1JJ94	2.6469148877032147
tr|I1S411	tr|A0A656KNW6	2.9820788320775033
tr|I1S411	tr|A0A5B0N367	3.858610845573546
tr|I1S411	sp|A0A063CBJ7	2.5519511864007143
tr|I1S411	tr|A0A5B0LLJ5	4.2532839518491485
tr|I1S411	tr|L8WQP7	2.749568384322922
tr|I1S411	sp|A0A2H5RJD4	4.356667806800687
tr|I1S411	NCBI|AEK86767.1	3.643012870892448
tr|I1S411	NCBI|AEK86830.1	3.390886442164112
tr|I1S411	NCBI|AEK86821.1	3.9705559498601426
tr|I1S411	sp|N4VG36	4.216107208016193
tr|I1S411	NCBI|AIZ11404.1	2.483378875474813
tr|I1S411	tr|A0A5J6DDN9	2.4691289391370037
tr|I1S411	NCBI|6SGO	3.482144390187643
tr|I1S411	NCBI|AQA29283.1	4.189060188192864
tr|I1S411	sp|P0CU91	2.692323130872562
tr|I1S411	sp|A0A411NN20	3.515026933170329
tr|I1S411	sp|G1FR37	3.3564453549205457
tr|I1S411	tr|O42718	3.9424020898691636
tr|I1S411	sp|P0CY26	5.21752010503553
tr|I1S411	sp|P0CY27	5.214159703597067
tr|I1S411	sp|P0DJ06	5.242879674843592
tr|I1S411	tr|M1WHN8	5.530031640522051
tr|I1S411	sp|Q8TGB8	5.5840471927873505
tr|I1S411	sp|G4MPQ7	5.820506185120991
tr|I1S411	NCBI|BAB32923.1	5.799088120921099
tr|I1S411	NCBI|XP_007692327.1	5.4492098056027505
tr|I1S411	tr|Q2MV46	3.0502309448514118
tr|I1S411	tr|Q6R661	3.6167485815854157
tr|I1S411	tr|Q2MV43	2.6551044058129802
tr|I1S411	tr|Q2MV49	2.6601164177453653
tr|I1S411	tr|A0A1B2CW89	4.2235049748783355
tr|I1S411	tr|A0A1B2CW13	2.822596573501606
tr|I1S411	tr|Q334H6	2.449824548979393
tr|I1S411	tr|E3KGM7	3.045732616228781
tr|I1S411	tr|A0A5B0MRS6	2.9157245547930026
tr|I1S411	gi|KNE96524.1	2.538232651442417
tr|I1S411	tr|A0A142KWI6	3.4569793625087044
tr|I1S411	gi|POW04470.1	2.637812226482514
tr|I1S411	tr|Q09QS2	3.3958343099970776
tr|I1S411	tr|N1JGD1	2.966515826412855
tr|I1S411	tr|N1JFM8	3.080310333209779
tr|I1S411	tr|A0A1L5JEG4	2.4881042258282937
tr|I1S411	tr|P22287	2.4666913445102847
tr|I1S411	tr|Q00363	2.951135810327154
tr|I1S411	tr|Q5VB04	2.678985283931768
tr|I1S411	tr|Q8NID8	2.4762643649622755
tr|I1S411	tr|A0A023UJQ9	2.382385505778924
tr|I1S411	tr|B3VBK9	4.166970674631533
tr|I1S411	tr|Q00365	2.5359800821134435
tr|I1S411	tr|Q00364	2.162453670121452
tr|I1S411	tr|Q9P407	2.62269195506117
tr|I1S411	tr|Q9P408	3.2680549836538835
tr|I1S411	tr|A4F4L2	2.9453313169052313
tr|I1S411	tr|E5A6Z5	2.8579534887558897
tr|I1S411	tr|Q258K5	2.534888145494583
tr|I1S411	tr|E4ZT77	2.5526240425045046
tr|I1S411	tr|Q2A0P0	2.3199905272923926
tr|I1S411	tr|Q2A0P1	2.61109744945177
tr|I1S411	tr|Q709D8	2.4775013228767
tr|I1S411	tr|D0U2C8	1.8322214370664829
tr|I1S411	tr|A0A0J9W9U9	2.3937222438941035
tr|I1S411	tr|C0LT61	2.707162103929401
tr|I1S411	tr|C9WMG9	2.703318934522689
tr|I1S411	tr|C9WMH0	2.308806018329777
tr|I1S411	tr|C1KJG7	3.616632925108177
tr|I1S411	tr|B9A9V1	3.0992250642770434
tr|I1S411	tr|R9RX08	2.456171935535121
tr|I1S411	tr|G5EHH0	2.000480511603782
tr|I1S411	tr|G5EI08	2.4781054796108304
tr|I1S411	tr|G5EI20	2.269745182559196
tr|I1S411	tr|G5EHI7	2.233138716172347
tr|I1S411	tr|L7IBA8	2.69495891952399
tr|I1S411	tr|A0A4P7N932	2.505517642092542
tr|I1S411	tr|L7J571	3.143546976223243
tr|I1S411	tr|C4B8B8	2.416369663984788
tr|I1S411	tr|G5EI17	2.2580075828794346
tr|I1S411	tr|L7I7K3	1.9954518587381391
tr|I1S411	tr|L7HR07	2.6673662431776437
tr|I1S411	tr|A0A0A7DLN4	2.5657769683503626
tr|I1S411	tr|A0A0A7DM22	3.8013645235123836
tr|I1S411	tr|L7I4Y4	5.7612216453809095
tr|I1S411	tr|L7IFI2	2.311306860384809
tr|I1S411	tr|L7HVU3	4.539689985480591
tr|I1S411	tr|G4MML4	3.892408094333562
tr|I1S411	tr|G4MX34	2.3936035555782857
tr|I1S411	tr|L7IDN9	5.066561456398936
tr|I1S411	tr|A0A151V4Q6	3.9449062316595174
tr|I1S411	tr|L7ICN7	2.2509335909733945
tr|I1S411	tr|A4UBM2	4.945574949824637
tr|I1S411	tr|L7IKT9	2.6390104462742845
tr|I1S411	tr|G4NI07	2.6137735123430175
tr|I1S411	tr|A0A151V4M0	2.8668909338180923
tr|I1S411	tr|L7IJ29	3.7791555206671474
tr|I1S411	tr|G4NJP7	2.2696255883578336
tr|I1S411	tr|Q02039	2.202529326118737
tr|I1S411	tr|I1VGT7	2.669668784649387
tr|I1S411	tr|I1VGT8	2.1318469718981716
tr|I1S411	tr|G2X4M1	5.906808104289601
tr|I1S411	tr|H9DUR1	5.041848484334162
tr|I1S411	tr|G2X9W2	3.286808669129765
tr|I1S411	tr|G2WWV6	2.76093287924417
tr|I1S411	tr|A0A0D1DWQ2	2.933609507435388
tr|I1S411	tr|G0X7E8	2.339901845906189
tr|I1S411	tr|A0A0D1EAR7	2.270573884888335
tr|I1S411	tr|A0A0D1BW91	3.17994448725471
tr|I1S411	tr|I2FS85	3.3382112879354406
tr|I1S411	tr|Q4PDL7	2.9265946051770357
tr|I1S411	tr|A0A0D1C8C8	3.123674445788352
tr|I1S411	tr|Q0TVA4	2.875548479877871
tr|I1S411	tr|H2E5X4	2.160048425657505
tr|I1S411	tr|C5IAW5	2.4651214774005585
tr|I1S411	tr|Q9C173	2.608097189384376
tr|I1S411	tr|G2XQ82	4.245816917138164
tr|I1S411	tr|B0DD66	2.66130325463117
tr|I1S411	tr|A0A2K9YVY7	2.5840643572352406
tr|I1S411	tr|A0A1X7RND5	3.142271079831428
tr|I1S411	tr|A0A0P1L0F7	6.068899944659413
tr|I1S411	tr|E3QKL1	4.896856315438562
tr|I1S411	tr|Q6WER3	4.478757345495442
tr|I1S411	tr|A7E9T8	2.90967059994292
tr|I1S411	tr|L7NCR0	4.284861358753824
tr|I1S411	tr|M2TW52	5.4280101151158355
tr|I1S411	tr|N1J904	2.9670814053176984
tr|I1S411	tr|N1JK84	4.7809256815316274
tr|I1S411	tr|N1JK93	3.264720643509984
tr|I1S411	tr|Q14TY3	6.150846492373387
tr|I1S411	tr|O42719	3.734822510223585
tr|I1S411	tr|O42720	2.97762582183142
tr|I1S411	tr|O42830	4.286081013612793
tr|I1S411	tr|O59937	5.672219135041181
tr|I1S411	tr|O74238	5.726786026611965
tr|I1S411	tr|O94100	6.082422830062656
tr|I1S411	tr|O94196	4.3564714460019855
tr|I1S411	tr|P0CY28	5.219900154349638
tr|I1S411	tr|P26215	6.409036916252682
tr|I1S411	tr|P29138	5.968549333828334
tr|I1S411	tr|P41749	6.264823057689844
tr|I1S411	tr|P43070	5.359789562060179
tr|I1S411	tr|P52751	4.0289162054233145
tr|I1S411	tr|P78608	5.369541543575596
tr|I1S411	tr|Q00298	5.776179498365308
tr|I1S411	tr|Q00663	5.035171089383532
tr|I1S411	tr|Q01905	3.857251840763271
tr|I1S411	tr|Q0E7H7	4.477540956544789
tr|I1S411	tr|Q0R411	5.83701077337637
tr|I1S411	tr|Q0ZJ79	5.615346404167677
tr|I1S411	tr|Q4G495	5.704829457654174
tr|I1S411	tr|Q4WMA6	4.741416480654884
tr|I1S411	tr|Q4WNE1	4.18190017510979
tr|I1S411	tr|Q5AA09	4.949640114431511
tr|I1S411	tr|Q5TIP4	5.675962440342912
tr|I1S411	tr|Q6PQG3	3.6013739562552756
tr|I1S411	tr|Q8J0U4	5.254034773437031
tr|I1S411	tr|Q8J1Y3	5.160069824629021
tr|I1S411	tr|Q8X1D7	2.062075333130743
tr|I1S411	tr|Q945T9	4.204713504963099
tr|I1S411	tr|Q94FS7	2.396153951303511
tr|I1S411	tr|Q96TN6	4.4779090837652715
tr|I1S411	tr|Q99174	4.9424513150130265
tr|I1S411	tr|Q9C4A0	5.850121148185251
tr|I1S411	tr|Q9HFZ2	4.092724858152404
tr|I1S411	tr|Q9P470	4.671937792024081
tr|I1S411	tr|Q9UV32	2.8915125483707937
tr|I1S411	tr|V5TFR9	3.1998333197621442
tr|I1S411	tr|W2MG57	4.980396384141762
tr|I1S411	tr|A0A9Q8PF81	4.97320757833934
tr|I1S411	NCBI|CBQ70099.1	3.2650760262760317
tr|N1J9M0	tr|A0A0D1CKI0	5.473426764828662
tr|N1J9M0	tr|A0A5B0N8H2	4.394890673442427
tr|N1J9M0	NOFIND|Unavailable	3.502124709607073
tr|N1J9M0	tr|A0A059UDR8	4.284880469271284
tr|N1J9M0	tr|A0A0D1E5A8	4.237355222043096
tr|N1J9M0	tr|G2X4U8	4.014233466018602
tr|N1J9M0	tr|N1JJH4	2.510335244101287
tr|N1J9M0	NCBI|AEK86791.1	3.8430670131963276
tr|N1J9M0	tr|A0A0D1CH44	3.556345450532727
tr|N1J9M0	tr|F9XMT4	4.515288041086472
tr|N1J9M0	NCBI|AEK86951.1	3.565959687187414
tr|N1J9M0	tr|A0A0A2JB06	4.196899357045988
tr|N1J9M0	sp|A9JX75	2.2969366180176434
tr|N1J9M0	tr|N1PIZ7	4.025623423855999
tr|N1J9M0	tr|P78737	2.7142253605557354
tr|N1J9M0	NCBI|EXK24251.1	2.6699784278056806
tr|N1J9M0	tr|N1J7E2	2.550001050389158
tr|N1J9M0	sp|F4RBY2	3.5432965192246755
tr|N1J9M0	NCBI|AGE15681.1	2.4354381229067323
tr|N1J9M0	NCBI|AAS66949.1	3.298731712085891
tr|N1J9M0	tr|G2XA95	5.870770855377273
tr|N1J9M0	NCBI|AAA80239.2	2.958886016401574
tr|N1J9M0	tr|N1JJE7	3.06189016173216
tr|N1J9M0	tr|N1JN67	2.6966052131377323
tr|N1J9M0	tr|A0A0A2ILW0	4.7717737249421655
tr|N1J9M0	NCBI|AIW07468.1	2.6026893202861694
tr|N1J9M0	NCBI|ACY39289.1	2.4506146308927272
tr|N1J9M0	tr|N1JFE2	3.4329087393236613
tr|N1J9M0	tr|A0A0A2JY92	3.6439487923725613
tr|N1J9M0	tr|N1JPG4	2.92559510869489
tr|N1J9M0	tr|A0A0A2JVC2	5.381803497664838
tr|N1J9M0	tr|A0A0J9WTF1	1.922249274929379
tr|N1J9M0	NCBI|XP_023455500.1	3.8913992645798414
tr|N1J9M0	tr|E3KHU8	4.34324529143861
tr|N1J9M0	tr|J5J7Y8	4.916491493844377
tr|N1J9M0	NCBI|QSV27513.1	2.7933161211085933
tr|N1J9M0	tr|N1J9C5	2.8134789645404923
tr|N1J9M0	tr|A0A0D2YKQ0	1.9063569727643868
tr|N1J9M0	tr|A0A0J9WAR0	2.673351129257935
tr|N1J9M0	tr|A0A0D1C5E3	2.3125528223534313
tr|N1J9M0	tr|A0A0D2YD41	2.2834279810911937
tr|N1J9M0	NCBI|ALQ80833.1	2.6371061927734742
tr|N1J9M0	NCBI|AGG54055.1	2.41094912207163
tr|N1J9M0	tr|A0A5B0PKJ8	3.3781291181374864
tr|N1J9M0	NCBI|AGG54052.1	2.0050323134627175
tr|N1J9M0	tr|I1S411	2.6513935385035317
tr|N1J9M0	tr|N1J9M0	0.0
tr|N1J9M0	tr|D0NCU6	3.2279615473319248
tr|N1J9M0	sp|D0NFU7	4.065214736329128
tr|N1J9M0	tr|N1J8Q9	3.317875255362098
tr|N1J9M0	tr|N1JHK8	3.2042235537214014
tr|N1J9M0	tr|A0A1P8YXP4	2.7750741510378254
tr|N1J9M0	NCBI|ALS92799.1	2.823553457609444
tr|N1J9M0	tr|G4N906	4.794230410317784
tr|N1J9M0	tr|G4N5S2	5.8394589160524415
tr|N1J9M0	tr|A0A0D1DYI3	6.214281373144019
tr|N1J9M0	tr|A0A1X7S147	4.508116576893835
tr|N1J9M0	sp|I1S2K3	4.436351629811887
tr|N1J9M0	tr|G4TDB9	2.6552406476566963
tr|N1J9M0	tr|A0A0L0VYD3	4.982957175635012
tr|N1J9M0	tr|A0A2S4VXZ9	3.952023679958062
tr|N1J9M0	NCBI|AMS24278.1	4.606028785099868
tr|N1J9M0	NCBI|AMS24280.1	3.337469627749216
tr|N1J9M0	tr|N1JJX4	2.7782934415682448
tr|N1J9M0	tr|N1J4T9	4.846574638464305
tr|N1J9M0	NCBI|ALJ53448.1	2.5762119820802956
tr|N1J9M0	tr|A0A8H6H084	2.4356861358795014
tr|N1J9M0	tr|N4UGJ9	2.117501346017015
tr|N1J9M0	sp|Q2KEJ2	3.092320991260112
tr|N1J9M0	sp|G5EHQ6	3.1365854248916483
tr|N1J9M0	tr|G5EI71	3.4660551633745995
tr|N1J9M0	sp|G2XDH0	4.045182033368889
tr|N1J9M0	tr|A0A0D1DMP1	3.423013337072008
tr|N1J9M0	tr|A0A0D1E6X7	3.574974666460705
tr|N1J9M0	tr|B0DRA4	2.948027033774779
tr|N1J9M0	tr|A0A015KJY8	3.159310952688905
tr|N1J9M0	tr|G4TUH1	5.454709406014333
tr|N1J9M0	NCBI|AEK82122.1	6.9988203584779995
tr|N1J9M0	tr|A0A1P8YXI8	2.122057210375055
tr|N1J9M0	tr|G4N6R0	3.5239823752979706
tr|N1J9M0	tr|F7J180	3.785257277870038
tr|N1J9M0	sp|G4MQL4	3.9826506341548282
tr|N1J9M0	tr|A0A0D1BUK8	2.2878796089633853
tr|N1J9M0	tr|A0A0D1DT89	2.3431637959403666
tr|N1J9M0	tr|A0A0D1DP22	2.5463448962085398
tr|N1J9M0	tr|A0A0D1DPZ4	3.99295319090166
tr|N1J9M0	tr|A0A0D1DPX0	6.298675744027206
tr|N1J9M0	sp|N1JJ94	1.874456269259375
tr|N1J9M0	tr|A0A656KNW6	2.9351591139353763
tr|N1J9M0	tr|A0A5B0N367	3.8958202740482575
tr|N1J9M0	sp|A0A063CBJ7	2.3091428454737204
tr|N1J9M0	tr|A0A5B0LLJ5	4.304041416909364
tr|N1J9M0	tr|L8WQP7	3.228898853415238
tr|N1J9M0	sp|A0A2H5RJD4	4.615276288401111
tr|N1J9M0	NCBI|AEK86767.1	3.4934881024089055
tr|N1J9M0	NCBI|AEK86830.1	3.323362752867863
tr|N1J9M0	NCBI|AEK86821.1	4.068813768355125
tr|N1J9M0	sp|N4VG36	4.14900488490304
tr|N1J9M0	NCBI|AIZ11404.1	2.9319300809302593
tr|N1J9M0	tr|A0A5J6DDN9	2.078572149615353
tr|N1J9M0	NCBI|6SGO	3.5876943138069497
tr|N1J9M0	NCBI|AQA29283.1	4.599986229133013
tr|N1J9M0	sp|P0CU91	3.7098652498170774
tr|N1J9M0	sp|A0A411NN20	4.321756724941368
tr|N1J9M0	sp|G1FR37	4.3366277042598265
tr|N1J9M0	tr|O42718	4.405351211578516
tr|N1J9M0	sp|P0CY26	5.359366722635433
tr|N1J9M0	sp|P0CY27	5.351404260209536
tr|N1J9M0	sp|P0DJ06	5.401274476627193
tr|N1J9M0	tr|M1WHN8	5.636072691929967
tr|N1J9M0	sp|Q8TGB8	5.790145010427577
tr|N1J9M0	sp|G4MPQ7	6.053910794778351
tr|N1J9M0	NCBI|BAB32923.1	5.899423447063881
tr|N1J9M0	NCBI|XP_007692327.1	5.741677849059917
tr|N1J9M0	tr|Q2MV46	3.699081960237694
tr|N1J9M0	tr|Q6R661	3.466718530467747
tr|N1J9M0	tr|Q2MV43	2.7961746074905705
tr|N1J9M0	tr|Q2MV49	3.3895614139650068
tr|N1J9M0	tr|A0A1B2CW89	4.693452277857309
